start_lat,start_lon,end_lat,end_lon,km,kg,booked_,passed_email
50.856908,-2.165353,50.626973,-3.450557,130.4,210,0,1
53.9993866,-1.5395376,51.3906954,-0.3327413,370.1,355,0,0
53.59315,-2.29855,54.9,-1.52,220.5,1461,0,0
54.657,-5.907,54.657,-5.907,0,210,0,1
52.6002465,-1.084046,53.81667,-3.05,245.8,210,0,1
51.6860587,-0.0244895,53.7096015,-2.6818514,345.1,2085,0,1
51.2099906,-0.9561959,51.4323389,-0.4438836,54,210,1,1
51.44167,0.36861,55.8609825,-4.2488787,678,550,0,1
52.5062504,-2.0942764,52.5853486,-2.1000388,10.7,355,0,1
53.948554,-1.3941916,50.902049,-3.491207,445.1,2200,1,1
52.5847651,-2.127567,52.66416,0.16031,188.7,1635,0,0
51.44167,0.36861,55.8609825,-4.2488787,678,1970,0,1
52.1297269,-0.9861066,52.0714958,-1.0704276,12.7,1260,1,1
50.9258359,-1.792526,52.3043039,-0.8974349,206.8,2360,0,1
51.373553,-0.2018406,57.2376358,-2.0663169,920.8,2100,0,1
51.4,-0.252,50.877609,0.429424,118.5,1575,0,0
53.0776492,-2.462823,54.5682574,-5.955171,509.9,1324,0,1
53.0676118,-0.7842934,50.8909993,-3.376072,358.5,210,0,1
51.703,-0.602,51.4816546,-3.1791934,237.4,1805,0,0
51.516,0.583,53.1706343,-1.4058581,290,2505,0,1
50.9719026,-0.1745948,54.0069695,-1.4355627,426.6,1110,0,1
52.0382237,-2.1846671,50.9097004,-1.4043509,174.2,355,0,1
53.8420073,-1.9434129,57.474451,-2.946875,603.9,1615,1,1
51.5042569,-3.5709608,51.7771906,0.9242544,387.4,1985,0,1
52.1602754,1.0639319,51.522414,-0.7219,203.6,1060,0,1
52.5725769,-0.2427336,51.88861,0.90361,159.9,210,0,1
52.5865674,-1.9969755,51.7634693,-2.4771922,122.8,1518,0,0
50.4347505,-3.5714956,53.807581,-1.625321,488.8,106,1,1
54.7764152,-1.5758539,51.8333,-0.25,384.4,1785,0,0
51.2781,0.1874,53.1435,-1.1963,283.4,2000,0,0
53.3658256,-1.4107964,52.4745354,-1.896606,144.6,1515,0,1
55.9491525,-3.367901,52.8788315,-1.0832179,485.4,106,0,1
51.316606,-0.133659,51.76965,0.042125,97.6,1700,1,1
51.1374923,-0.7794465,53.9438385,-1.07137,397.7,1498,1,1
52.66416,0.16031,52.9673097,-2.1023218,183.3,1395,0,1
52.6461476,-1.076266,52.7705,-1.2046,22.4,1100,0,0
51.4978566,-0.0848217,54.9753783,-1.6571455,472.3,106,0,1
53.14,0.34,53.1148735,-3.3103108,336.4,2583,0,0
53.55361,-1.47889,54.5964411,-5.9302761,494.1,1504,0,1
51.6494,0.0735,53.745894,-0.868877,299.9,1385,0,1
53.7974185,-1.5437941,51.8333,0.5833,310.6,1278,0,1
51.7012012,-2.909138,51.4986968,0.1163456,293.4,2030,0,1
52.970142,-1.306978,50.9097004,-1.4043509,267.4,106,0,0
54.2521769,-6.6537887,53.6294614,-1.8177067,571.6,1775,0,1
53.516,-1.133,52.7720327,0.8446709,192.5,1545,0,1
53.4290471,-1.360859,50.7473134,-1.9710475,389.5,1540,0,1
54.5438205,-1.5207877,53.7593363,-2.6992717,180.7,2100,0,0
53.1924227,-2.4850427,55.9348697,-3.2584464,380.5,1461,0,1
53.2309682,-4.1699509,53.7183373,-2.6676273,180.5,770,0,1
51.3383712,0.2718121,52.8218906,-0.158601,212.1,922,0,0
54.5964411,-5.9302761,51.5073219,-0.1276474,775.1,1470,0,1
53.0162014,-2.1812607,51.54,0.71,309.9,1250,0,0
51.8446116,0.7121449,51.7978049,0.6372179,7.8,930,0,1
55.8609825,-4.2488787,51.81846,-0.358953,608.2,2380,0,1
51.3145416,0.0267386,51.549958,-2.0284641,173.7,1279,0,1
54.4195492,-5.8609249,51.5603941,0.1090644,799.1,1575,0,0
52.4051308,-1.979245,50.4870271,-3.6357354,272.3,106,0,0
51.3784764,0.0350313,51.3645725,1.4267043,117.7,734,0,0
51.68664575,-5.07782875,52.067944,-0.47248,436.4,1520,0,1
52.4166858,-1.8161097,52.9046426,0.6224533,216.9,2000,0,1
53.8614507,-1.5515287,53.3664271,-2.8907818,125.7,1100,0,1
51.412574,-1.317172,51.111707,-0.753561,65.4,106,0,1
53.0162014,-2.1812607,54.591,-1.019,273.6,1858,0,0
52.3149162,-2.0656592,52.1916014,-2.031114,18,1455,0,1
52.370523,1.127818,54.8281824,-3.1534194,502.8,106,1,1
51.9534502,0.4892309,52.082766,0.440945,18.1,1732,0,1
53.479,-2.9963,51.543083,-3.5977073,367.7,210,0,1
51.0508045,-2.4217209,50.851797,0.3916841,277.5,2583,0,0
51.4352913,-0.4642486,51.8333429,-3.0088495,233.2,2145,0,0
52.2448075,0.712635,51.34611,-2.97694,364.1,2176,0,0
51.43331,-0.49738,52.5153274,1.2495256,230,1600,0,1
52.8293462,1.3841765,51.03372,0.8699067,301.7,1365,0,1
53.0079334,-1.3530109,51.1309296,-2.7437167,298.8,1430,0,1
50.8036831,-1.075614,57.255069,-2.060786,952.4,1585,0,0
50.9025349,-1.404189,54.66,-5.67,814.9,1635,0,1
51.03372,0.8699067,52.8293462,1.3841765,303,1365,0,1
51.8487289,-1.2555054,52.166365,-1.4462944,52.5,210,1,1
53.252325,-4.304958,57.1881317,-2.1243655,716.6,1817,0,1
50.85,-1.18,53.334908,-2.7090015,379.1,210,0,1
50.9025349,-1.404189,55.8609825,-4.2488787,689.1,1500,0,1
51.115248,-0.820957,54.178564,-2.61225,468.2,1254,1,1
51.488117,-2.648763,50.2627515,-5.0520467,267.4,1730,0,0
51.5805644,-0.3048307,53.516,-1.133,252.4,1873,0,1
50.8142452,-0.5381017,50.8036831,-1.075614,52.2,1643,0,1
53.0700391,-0.80657,50.954064,-2.749254,356.2,210,0,1
52.2200229,-0.4831244,53.6379555,-3.0078737,283.2,1524,0,1
53.58333,-2.43333,51.4962708,-0.0709136,376.2,1795,0,1
54.3041108,-2.4097852,54.3292082,-1.8263778,45.5,210,0,1
50.6765649,-3.494876,52.3984319,-0.8033651,339.3,1700,0,1
57.255069,-2.060786,52.772099,-1.206166,711.5,210,0,1
52.135107,-0.989688,50.8548464,-1.1865868,180.2,1324,0,1
52.9104693,-2.0807306,52.9856497,-2.1280897,10.2,2069,0,1
51.530568,-0.194168,51.8287184,0.2798035,82.4,355,1,1
50.2845486,-3.7771832,52.4456762,-2.8365843,321.8,1815,0,1
51.5073219,-0.1276474,53.4881283,-2.2325512,355.5,1350,0,0
50.958624,-2.378667,52.0722772,-1.2438267,207.3,1700,0,1
51.582071,0.706515,51.6349814,0.8154836,36.1,1775,0,1
52.476659,1.74006,52.813583,-2.098279,345.1,1144,1,1
55.9504201,-4.0182744,51.758645,-1.2556475,585.9,210,0,1
54.99128,-1.5311,54.99128,-1.5311,0,355,0,1
54.68333,-1.21667,51.6233714,-0.0470062,420.7,1390,0,1
51.4288481,-2.2042297,50.7372053,-1.9150504,103.5,1475,0,0
51.5257086,-2.5840939,51.5780568,-4.0467505,129.2,106,1,1
52.9165645,-1.1402,52.9255693,-1.1045292,7.3,1850,0,1
51.08139,1.16472,50.81471,-0.37139,169.6,210,0,1
53.5784309,-1.172188,53.4195167,-1.459042,44.9,1164,0,0
53.4012515,-1.4912698,51.5891733,-0.1743707,261.5,1740,0,1
50.73,-1.78,51.9409111,0.6893054,288.3,1164,0,1
52.2254301,-1.872194,52.2826396,-2.1610535,24.5,1278,0,0
54.7722219,-1.3665501,53.4527848,-2.2283673,219.6,2030,0,1
51.4277282,-0.1364636,51.3966433,-0.2485603,11.4,2402,0,1
52.7073029,-2.7553268,51.3730102,-0.2069805,295.2,550,0,1
52.6401917,-2.6344173,54.4331016,-5.4774664,616.3,250,0,1
52.6401917,-2.6344173,51.7043868,-1.6127086,160.5,550,1,1
51.88861,0.90361,51.025911,-2.214709,295.2,210,0,1
51.3785623,-2.3930029,51.5953449,-0.1464456,201.3,210,0,1
54.8584616,-1.4831853,54.8052684,-1.583866,13.5,1324,0,1
53.4757456,-0.0766904,52.4178958,-1.0335043,179.6,210,0,1
52.5369446,-1.7013635,50.9027285,-1.0058015,244.6,106,0,0
52.8900251,-1.2760828,53.8613286,-0.6676307,140.2,210,0,1
51.1844058,-0.168645,52.8073147,-1.5587364,280.1,210,0,1
53.8246803,-2.6717634,51.4564345,-0.1174459,387.2,1860,0,1
54.0581206,-2.833168,53.7131564,-2.4763643,59.9,210,0,1
55.1169315,-1.532542,51.2586448,0.3044554,512.8,1970,0,1
50.72,-1.88,54.52278,-1.55722,508.2,1615,0,1
52.4796992,-1.9026911,51.5332468,-0.3141729,190,1278,0,0
51.700369,-3.045268,53.079044,-0.959921,257.9,2000,0,1
52.9405272,-1.4401814,53.3657082,-1.4432875,74.6,1110,0,1
51.9,-0.43333,51.4724,0.3247,95.9,1150,0,1
51.822321,-3.009359,51.558234,0.011877,311.5,355,1,1
51.66667,-0.63333,51.66694,-1.28278,67.3,982,0,1
50.88,-1.03,50.85,-0.98,9.6,1910,0,0
54.6981773,-1.3940969,51.3565216,-0.1177387,484.3,106,0,1
52.5725769,-0.2427336,52.5672,-1.20327,75.8,2345,0,1
51.65528,-0.39583,57.255069,-2.060786,859.4,210,0,1
55.85,-4.43333,51.8218349,1.0181873,695.8,355,0,0
51.5073219,-0.1276474,55.8609825,-4.2488787,667.3,1785,0,0
52.3885,-2.249,53.43,-1.35722,182,1260,0,1
50.3948365,-4.9364637,52.7419645,-1.5431621,429.6,1805,0,1
52.1382361,-0.2996818,53.4023451,-1.4559109,203.6,1701,0,1
52.201654125,0.12166975,50.974827,0.9644193,195.5,1585,0,0
51.4563107,-0.0820702,51.33832,0.8708319,89.7,210,0,0
51.365585,0.738619,51.34,0.74,4.9,1092,0,1
51.2099906,-0.9561959,51.4323389,-0.4438836,54,355,0,1
51.4557489,0.1771183,51.5604211,-0.197408,79.6,105,0,0
51.65528,-0.39583,53.7944229,-1.7519186,298.6,1760,0,1
51.1465,0.8676,51.5073219,-0.1276474,97.5,1485,0,1
56.96,-2.21,52.2484645,-0.8709875,746,2900,0,1
50.8363917,-1.1860334,52.408291,-0.734229,222.9,2230,1,1
54.663822,-1.678788,50.6099306,-2.4546253,582.3,1340,0,0
53.7974185,-1.5437941,50.489,-3.642,479.4,1020,0,0
53.4180226,-1.412528,52.4624247,-1.7780199,142.1,1634,0,1
55.9491525,-3.367901,51.7492956,-0.3422526,628.2,1590,0,0
51.529168,-0.415331,51.913333,-0.189346,72.8,210,1,1
52.6084868,-2.4789756,52.5778795,1.7277315,346.5,1710,0,1
53.5595,-0.068,50.802,-1.202,396.5,1275,0,0
51.304785,-0.147983,51.53654,-0.63572,71.7,1700,1,1
51.74783,-2.2114898,51.3745026,-2.8066203,79.1,1555,0,1
51.6921373,-3.9154108,52.1586293,-0.4219541,320.2,1368,0,1
52.5562829,-0.1254141,50.6958017,-3.204958,397.1,210,0,1
56.0091929,-3.7285202,51.4424849,-2.5569725,625.3,2100,0,1
51.27167,0.52944,51.111707,-0.753561,113,106,0,0
50.9022586,-1.4132488,50.8023541,-1.9243978,47.5,1400,0,1
51.779037,0.921686,52.016981,-2.650075,314.4,1642,1,1
55.0175647,-1.5461386,51.6529998,-3.7811149,548,1843,0,0
51.366799,0.082714,51.3988729,0.1695857,15.3,210,1,1
54.1722958,-0.9803941,55.65592,-4.7031169,381.9,1278,0,0
53.2967,-2.096652,51.285199,-2.485936,274.9,1182,0,0
51.5073219,-0.1276474,53.3806626,-1.4702278,268.2,355,0,1
50.877609,0.429424,51.6721379,0.718923,136.7,550,0,0
52.6598239,-1.0858689,53.7703957,-2.6916516,217.7,1840,0,1
54.0300262,-2.7875694,53.7214642,-0.5103756,213,1164,0,1
53.3712915,-3.0237732,54.8591161,-1.5740888,270,2900,0,0
51.999326,-0.987645,51.4191935,-0.4191503,125.7,1590,0,1
51.0048,-0.0979,51.2667,-1.0876,112.8,1280,0,1
52.5220507,-2.2094302,51.5628122,0.0440066,240.8,1254,0,0
53.259,-2.518,51.5733321,-0.1187966,288.9,2402,0,1
54.5964411,-5.9302761,51.5073219,-0.1276474,775.1,1599,0,0
53.5292344,-1.1463397,54.3576092,-2.6381001,198.6,1470,0,1
51.4044354,-2.6224395,51.4924087,-2.2194363,42.6,1279,0,1
52.542337,1.72597,52.157862,-0.972437,241.5,1165,1,1
50.7947179,-0.6220578,51.8205254,-0.8249041,148.2,1614,0,1
51.2624931,-1.1034176,51.3053362,-0.7882986,28.7,1278,0,0
53.598771,-0.646847,52.483091,1.706644,257.2,1324,1,1
55.4940959,-4.4623566,55.118253,-3.375349,114.8,2176,0,1
51.5758391,-0.3442025,51.52957,-0.0693395,24.9,210,0,0
50.6451767,-4.1067935,50.314903,-4.832354,89.5,1105,1,1
51.42201,-0.7805994,53.4794892,-2.2451148,335,1535,0,1
50.8,0,51.1157,-0.1937,47.7,355,0,1
52.4081812,-1.510477,51.758645,-1.2556475,92.6,1055,0,0
53.40996283,-2.914768542,52.6650528,-3.3547925,124.8,106,0,1
51.9470966,-0.5032329,51.5204036,0.0964217,94.3,550,0,1
51.731805,0.671448,52.6139686,0.8864021,142.5,1590,0,0
51.542602,-0.486944,51.5111675,0.0133173,92.9,1800,1,1
51.2269325,-2.97801,52.628606,1.29227,432.1,1580,0,0
51.6610743,-3.2451716,50.9273821,0.2575903,323.6,2000,0,1
53.7574025,-2.3927929,53.4113725,-2.1503839,58.8,210,1,1
51.6610743,-3.2451716,50.9273821,0.2575903,323.6,2000,0,1
53.193812,-2.8933535,51.7366187,-3.1355701,210.9,1594,0,0
51.1276594,0.7869934,51.4788695,-0.018046,91.7,1485,1,1
51.4134762,-0.1700591,51.239208,-0.16988,22.6,1735,0,1
52.0569156,1.1355033,52.5769494,1.6580453,93.8,1150,1,1
52.5457576,-0.2549814,51.9911368,-0.2332802,74.2,1770,0,1
55.9491525,-3.367901,51.5073219,-0.1276474,677.4,1035,0,1
52.700504,-1.075889,53.091773,-2.460478,133.3,1324,1,1
50.915011,-1.4276201,51.5754491,0.0911912,161,1735,0,1
52.4790179,-1.9031034,52.4645307,-1.936503,3.9,1847,0,1
52.9404781,-1.4673146,51.5116502,-2.6107727,214.1,210,0,1
53.4888208,-2.1051131,51.5232444,-0.1697018,340.7,210,0,1
52.8739177,-1.6143683,51.564752,0.8176745,274.4,1700,0,1
53.424,-2.322,53.645,-1.77972,59.3,436,0,1
54.7722219,-1.3665501,51.5359966,0.0924229,429.2,3140,0,1
56.0581604,-4.4026178,56.104687,-3.8813863,36.8,210,0,1
50.82349,-0.1380055,57.4790124,-4.225739,996.1,1385,0,0
52.4848029,-1.7744027,52.3110914,-1.9682287,42.7,1192,0,1
51.4813838,-0.2404336,51.4323389,-0.4438836,17.3,1903,0,1
51.5275194,-0.4800543,54.4900937,-1.5315736,398.1,106,0,1
50.9025349,-1.404189,52.527666,-1.348303,217.4,734,0,1
54.23097,-1.0101985,50.9452,-2.637,492.6,210,0,0
51.08139,1.16472,51.4848599,-0.0568047,105.7,210,0,0
52.137223,-0.298235,52.214181,-0.296218,12,106,1,1
51.562567,0.0985,53.369085,-1.496094,296.2,895,0,1
51.6010298,-3.7717882,51.546075,-3.697595,9.4,1550,1,1
52.6401917,-2.6344173,57.4790124,-4.225739,696.7,550,0,1
52.9324322,-1.4672199,52.627179,-1.193666,54.5,1550,1,1
52.8727206,0.4952801,52.9033431,-2.1446314,224.4,1055,0,0
51.4301883,-0.8708193,57.5122541,-1.8219092,921.5,2600,0,1
52.937261,-1.13427,53.3751251,-3.0595279,188,1268,0,1
54.5352656,-2.4567384,51.8834998,0.8846034,453.8,355,0,1
50.71083,-2.43972,52.651282,-0.480216,341.5,1390,0,0
53.098,-2.995,53.279,-2.897,28.3,1985,0,0
51.5097478,0.0293285,50.233022,-5.226666,444.7,235,0,1
51.5357499,-0.0792373,55.9751321,-3.1635266,651.9,210,0,1
53.55361,-1.47889,50.71667,-1.98333,412.7,106,0,1
51.3678208,-0.1224904,53.0540256,-2.3983016,324.8,235,0,0
53.7443889,-0.4091786,51.7340003,0.4985688,293.2,1642,0,1
53.917355,-2.183123,54.005734,-2.225194,16.9,106,1,1
53.259,-2.518,52.6002465,-1.084046,156.2,1740,0,1
53.991,-1.539,51.78333,0.11667,316.5,1595,0,0
50.751043,-1.930841,51.4758608,-0.0930327,172.8,210,1,1
52.9852767,-2.0944698,52.9786812,-2.0911938,0.9,210,0,1
51.619532,-3.7524415,51.428825,-0.547876,258.2,1400,0,1
51.3719535,-2.8695555,51.454513,-2.58791,25.1,2165,0,0
52.6374665,1.2848175,57.1618224,-2.1689653,817.2,1835,0,1
53.1435,-1.1963,50.72,-1.88,349.5,1415,0,1
51.5498692,0.4639129,52.5206345,1.5115116,155.7,1693,0,1
51.89652,-2.07843,52.135107,-0.989688,110.4,2165,0,1
51.504614,-1.9701279,53.7556465,-0.3209505,366.3,1530,1,1
51.465613,-0.217949,50.8087661,-0.5501668,101.1,900,1,1
53.265159,-0.4929025,50.73,-1.78,361.1,1900,0,1
51.7661117,-0.0002137,53.516,-1.133,238.2,210,0,1
53.85,-2.99,52.8180415,-1.6566005,180.1,1800,0,1
53.3926158,-3.0678121,51.1146965,0.2680951,447.3,1462,0,0
51.6588545,-0.0878,51.4806242,0.3022797,49.1,3120,0,1
53.7443889,-0.4091786,51.7340003,0.4985688,293.2,1642,0,1
52.4796992,-1.9026911,56.5005,-2.71472,596.4,930,0,1
51.535764,-0.902894,51.7520209,-1.2577263,38.5,106,0,1
55.0675855,-3.6096385,51.41,-0.84,548.9,105,0,0
51.2986726,1.3451759,52.594513,-2.035272,335.1,1390,0,1
53.5784309,-1.172188,53.3689839,-2.2635068,128.8,1747,0,1
51.2000359,-2.2087772,52.5124147,-1.4430334,225.7,1730,0,0
53.1118315,0.240006,55.453552,-4.2658289,497.1,1670,0,1
50.836564,-0.201905,50.8340026,-0.17373,2.5,2000,0,1
53.1118315,0.240006,55.453552,-4.2658289,497.1,1670,0,1
54.5082725,-6.7669352,50.8423646,-0.1023413,928.8,1365,0,1
51.5836,-0.3464,53.383154,-2.9649799,341.1,1324,0,1
51.4,-0.252,51.380692,-0.549514,30.8,3230,0,1
52.69,-2.03,52.6919176,1.2151947,292.9,210,0,1
54.5682109,-6.0293896,54.7599902,-6.4172569,40.5,1970,0,1
50.8672271,-1.2731898,50.5704612,-4.1868947,292.1,1278,0,1
53.68333,-1.63333,53.146561,-2.367382,112.9,1633,0,1
51.9,-0.2,53.4882365,-2.2324335,298,210,0,1
51.5882332,-2.9974967,50.72,-1.88,178.6,210,0,0
51.6588545,-0.0878,53.81667,-3.05,376.3,105,0,0
51.4986968,0.1163456,51.0125107,-2.1900774,228.8,106,0,1
52.193897,-2.2259685,52.937261,-1.13427,141.1,1115,0,0
50.79552,-3.185495,52.600011,-1.934912,257.1,2374,1,1
51.5837203,-0.2221645,50.932976,-1.287446,131.2,1613,0,1
50.9025349,-1.404189,53.193812,-2.8933535,377.3,1050,0,0
51.7829088,-3.2393909,51.4703917,-0.4489356,235.3,1055,0,1
52.5725769,-0.2427336,51.88861,0.90361,159.9,210,0,1
51.9271963,-1.3665512,53.7798569,-2.4696383,290.9,210,0,1
51.821979,-1.39436,53.5768647,-2.4282192,279.2,1187,0,0
51.7829088,-3.2393909,51.5073697,-0.4170015,237.9,1055,0,1
51.7785725,-0.0195745,54.6546994,-1.6781998,375.9,1841,0,0
50.8036831,-1.075614,50.8036429,-1.4688645,60.6,210,0,1
53.3806626,-1.4702278,51.0690613,-1.7954134,352.8,995,0,1
51.5693219,-1.7712672,51.2154013,-1.5168021,52.6,1715,1,1
52.721364,1.1171931,52.5551565,-1.1416309,228.3,1192,0,1
51.5268132,-3.5700073,50.9465356,-2.3041959,183.7,210,0,1
53.7593363,-2.6992717,52.6486469,1.724422,408.3,1701,0,1
50.867193,-1.273691,50.5704612,-4.1868947,292.1,1278,1,1
53.738158,-2.4971439,55.0243221,-1.4382751,213.6,1730,0,1
51.4553039,-0.2041427,51.4995083,-0.2734204,10.7,1130,0,1
52.4756364,-2.1266301,51.2552481,-1.1312009,197,2025,0,0
53.54472,-2.63167,52.3364,-0.1717,270.1,2402,0,1
52.70806,-2.75444,52.0668978,0.8846675,298,1600,0,1
52.0934688,0.2726501,52.2503979,0.0253926,35.6,1290,0,1
51.7185436,-0.0322527,52.2018715,1.1986776,139.8,1170,0,0
51.5073219,-0.1276474,52.4796992,-1.9026911,209.3,106,0,0
50.8590124,-1.7658616,58.6295816,-3.3124306,1154.9,2000,0,1
50.8387874,-0.2178864,51.5604412,0.0862301,118.7,1190,0,1
52.822699,1.3859729,54.825544,-3.161231,463.9,1150,0,1
50.809637,-1.149107,51.753242,0.464156,202.6,210,1,1
51.304785,-0.147983,51.53654,-0.63572,71.7,210,1,1
51.4493146,-0.019355,53.5096926,-1.1149768,289.1,106,0,0
50.1259979,-5.4358912,52.3885704,-1.859558,430.9,1800,0,1
56.07139,-3.46167,51.2667,-1.0876,695.2,1906,0,0
50.76639,0.28611,50.76639,0.28611,0,210,0,0
51.6588545,-0.0878,51.45,0.21667,54.5,106,0,1
55.941436,-3.406675,55.5984571,-2.7419816,79.2,1031,1,1
51.815606,-0.8084,53.4807593,-2.2426305,266.6,106,0,0
52.1713925,-0.2764825,56.6574526,-2.85737,695.3,1500,0,1
53.786294,-1.568299,53.8887589,-1.7296752,21.9,1800,0,1
51.5762933,-1.7682163,51.2963373,-1.7758088,44.5,1750,0,1
53.883551,-1.260889,52.289125,-0.600363,214.7,355,0,1
51.54,0.08,50.72,-1.88,235.6,2770,0,1
51.957712,1.328832,51.7580889,-0.4687754,166.3,2505,1,1
50.7849529,-1.8360939,50.8441376,-0.6585843,106.9,2245,0,1
50.7211907,-1.9478312,50.6391094,-2.2087731,40.3,560,0,1
53.5547814,-2.28845,51.3868992,0.5723062,417.3,210,0,1
52.2114301,0.1735804,52.1649725,0.3877623,17.4,1614,1,1
52.2371091,-0.8926628,51.8021073,-3.8988131,302.8,105,0,0
51.193,-2.546,51.4538022,-2.5972985,46,995,0,1
52.6667,-2.75,51.4538022,-2.5972985,208.8,355,0,0
54.7764152,-1.5758539,51.2354,-0.5746,467.5,235,0,1
52.739801,-1.3529659,53.72702,-1.85754,158.5,2200,0,0
54.5436025,-6.7481237,51.9791375,1.0201483,848.5,210,0,1
51.306499,-0.730162,51.29,-0.75,3.9,106,0,1
52.4796992,-1.9026911,55.774,-3.91892,447.3,1278,0,0
51.630634,-1.3553885,50.8968851,-1.0393138,104.3,1182,0,0
53.0170314,-1.483694,54.71117,-1.2192885,227,1740,0,1
54.0671835,-2.8732616,54.9245985,-1.5106113,188.5,1278,0,1
52.9268984,-2.952152,52.785228,-2.9799263,20.6,1700,0,1
51.4414439,0.0585316,52.0627003,1.2416512,142.4,210,0,1
53.3678916,-2.0047714,53.258663,-2.119287,19.7,1599,0,1
51.88861,0.90361,53.551691,-2.008277,355.7,210,0,1
53.7593363,-2.6992717,50.81471,-0.37139,464,2200,0,1
50.3712659,-4.1425658,53.369837,-3.0179487,481,1600,0,1
51.4545635,-0.0732101,51.315994,0.889358,79.8,210,0,0
51.2620929,-0.1354591,52.6551444,1.2807307,236.6,1504,0,1
53.5436376,-2.2247821,53.632183,-2.3121455,14.3,1150,0,1
51.83333,-0.83333,55.126,-1.514,429,1415,0,1
51.9,-0.43333,56.5875598,-3.3883403,698.9,1470,0,1
51.4763684,-0.0350752,51.4961273,0.2354179,27.1,965,0,1
52.666317,0.158797,51.5496355,0.7158152,178.4,940,0,0
52.24488,0.407962,58.0000494,-4.1397151,922.5,2145,0,1
52.052928,-0.695391,54.108967,-3.218894,383.8,1571,0,1
52.201654125,0.12166975,52.03333,-0.76667,77.4,1470,0,1
55.765624,-4.350531,53.6829541,-1.4967286,380.2,235,0,0
51.75333,-0.44861,54.328006,-2.74629,385.5,105,0,1
53.1209765,-1.4090381,53.6832345,-2.3327661,172.2,1192,0,0
53.697,-1.416,53.7041075,-2.2965446,89.7,1470,0,1
51.319664,-2.208853,51.111707,-0.753561,135.7,106,0,0
51.5073219,-0.1276474,54.474279,-2.348925,437.8,1324,0,0
51.5768,0.1801,51.1465,0.8676,93.5,210,0,1
51.5314,-2.5879,51.4945081,-3.1536938,57.8,210,0,1
55.777633,-4.053679,54.851797,-1.833026,221.2,950,0,0
51.4604637,0.1560654,51.4769873,0.2969696,19.9,2014,0,1
51.6123573,-0.1197978,51.6564351,-0.0588427,8.7,1498,0,0
52.0015217,1.1107757,52.0376773,1.1219787,6.8,1746,0,1
54.074166,-2.864968,51.3574558,0.1050919,470.9,2200,0,0
53.741654,-0.334429,52.4015125,-1.5988332,229.4,1150,0,0
51.39,0.54,51.543812,0.6919975,74.7,2100,0,1
53.8709427,-1.69145,52.6726648,-1.1869526,166.7,1164,0,1
50.9646854,-1.5881714,51.5563881,0.7133237,223.6,1609,1,1
50.8036831,-1.075614,55.9491525,-3.367901,727.8,1585,0,0
50.5188275,-3.6300636,50.7378927,-1.9979925,151.8,106,0,1
51.618672,-0.833932,51.8036901,-1.0639215,37.1,1555,1,1
52.6181,-2.0043,52.6382,-1.9229,7.7,1555,0,1
52.9756626,-1.1732953,51.4374845,0.3123114,256.1,1730,0,1
50.79445,-1.9008582,51.218057,-1.440892,81.9,1885,0,1
50.08778,-5.54778,50.2627515,-5.0520467,49.9,1900,0,1
57.255069,-2.060786,57.5091,-1.7832,41.5,1730,0,1
57.1220213,-2.099123,57.5144345,-1.7924218,56.9,1730,0,0
53.698,-2.461,54.549699,-3.589233,199.1,105,0,1
50.789472,0.326506,52.283954,-0.318022,257.1,2000,1,1
52.6102197,-2.1127974,52.6443759,-2.0925578,5.6,210,0,0
52.6667,1,54.23097,-1.0101985,319,1390,0,0
53.5177163,-1.1445803,53.7306326,-0.5749941,63.6,1900,0,1
53.7593363,-2.6992717,50.8036831,-1.075614,423.5,2580,0,1
52.4349428,0.8789811,52.754624,0.945277,44.8,1915,0,1
52.980051,-3.369242,52.3848173,1.058828,361.7,2900,0,0
53.645,-1.77972,51.4064,-3.2667,375.7,1124,0,1
50.9166088,-1.4310494,50.7969038,-1.0886149,34.8,106,0,1
52.4,-0.73333,52.4796992,-1.9026911,89.2,1635,0,1
52.5746255,-0.242625,53.4350158,-1.2847849,153.6,210,0,1
53.6193261,-2.1838075,51.2152964,-0.7969918,386.3,1279,0,0
50.4625,-3.52806,51.5922113,0.5915447,388.9,1570,0,1
53.5881081,-2.4273099,51.5316785,-0.3776822,334.1,1535,0,1
57.255069,-2.060786,51.556176,0.071459,882.9,1925,0,1
51.6871093,-0.6116694,52.9411412,-0.104512,191.6,805,0,1
51.7203,-3.8534,51.7098055,-3.6946045,18.8,355,0,1
53.500835,-1.054503,53.5284644,-1.1318534,8.5,210,0,1
53.3693623,-2.5972751,50.0990876,-5.2713765,550.7,1470,0,1
53.889638,-1.2537087,53.8200787,-2.4055007,127.6,1395,0,1
53.259082,-1.91483,50.844949,-1.788817,341.8,1870,0,0
50.82349,-0.1380055,52.055667,-2.7176835,294,106,0,1
53.741654,-0.334429,53.54472,-2.63167,177.7,105,0,0
51.5404,-0.4778,54.8948478,-2.9362311,486,1275,0,0
50.983808,-0.170707,51.135959,-3.009358,274.1,210,1,1
51.68333,-4.15,52.6918588,-3.4949017,172.5,1895,0,1
50.71667,-1.98333,53.5595,-0.068,423.1,2200,0,0
51.5771691,0.7150236,51.4421059,-0.421119,135.2,1234,0,0
52.9233578,-0.639557,52.4729477,-0.7129977,66.3,905,0,1
50.9535,-0.1262,54.3757761,-2.9994257,531.4,1425,0,0
51.4232784,-0.2192642,53.2010682,-2.9969931,380.9,960,0,1
